price,minimum_nights,host_id,neighbourhood_group,room_type,number_of_reviews,reviews_per_month,availability_365,longitude,latitude
125,3,1354539,Brooklyn,Entire home/apt,4,4.0,155,-73.95298,40.68541
400,3,1015345,Manhattan,Entire home/apt,4,2.5,3,-73.98167,40.76125
175,3,261036755,Brooklyn,Entire home/apt,2,2.0,329,-73.92746,40.69023
49,2,53638710,Manhattan,Private room,1,0.7,23,-73.93966,40.823
20,2,172369331,Brooklyn,Shared room,1,0.77,342,-73.95667,40.59842
125,3,261055465,Queens,Entire home/apt,1,0.65,13,-73.92351,40.76424
64,2,38431080,Brooklyn,Private room,3,2.65,0,-73.94761,40.69136
88,1,46559599,Brooklyn,Private room,1,0.59,0,-73.95093,40.71512
199,1,260895008,Manhattan,Entire home/apt,5,2.83,85,-73.97609,40.74412
115,2,197178016,Queens,Entire home/apt,2,1.18,80,-73.9251,40.76452
36,2,194571019,Queens,Private room,3,1.96,4,-73.91784,40.76371
99,2,261090883,Queens,Entire home/apt,9,5.4,164,-73.8959,40.70791
99,2,126161542,Manhattan,Entire home/apt,5,2.88,0,-73.95796,40.81942
150,1,173311396,Manhattan,Entire home/apt,5,2.88,21,-73.93742,40.80013
240,3,107069094,Brooklyn,Entire home/apt,3,2.0,85,-73.95727,40.71912
175,2,1336171,Manhattan,Entire home/apt,6,4.29,1,-73.98641,40.77212
45,1,107272884,Queens,Private room,2,1.4,176,-73.84798,40.69587
70,3,261016031,Brooklyn,Private room,2,1.05,189,-73.91934,40.6966
180,2,261167972,Brooklyn,Entire home/apt,9,5.4,330,-73.92011,40.68366
149,3,10099608,Brooklyn,Entire home/apt,2,2.0,6,-73.94633,40.72455
69,1,163603458,Queens,Entire home/apt,15,7.63,46,-73.73628,40.72052
35,1,261187437,Brooklyn,Private room,7,4.04,364,-74.00598,40.63313
75,1,261187437,Brooklyn,Private room,1,1.0,360,-74.00522,40.63531
75,1,261187437,Brooklyn,Private room,2,1.07,151,-74.00576,40.6354
125,5,3899139,Brooklyn,Entire home/apt,4,2.4,18,-73.92662,40.70296
60,1,260072882,Brooklyn,Private room,6,3.53,77,-73.92356,40.67771
35,7,24482415,Brooklyn,Private room,2,1.4,1,-74.02946,40.63275
75,1,38483415,Manhattan,Shared room,1,0.58,365,-73.94453,40.79905
62,1,261226696,Brooklyn,Private room,5,2.73,66,-73.94187,40.67939
100,2,50052968,Brooklyn,Private room,6,3.6,365,-73.93805,40.68633
150,3,247335568,Queens,Entire home/apt,2,2.0,34,-73.94847,40.74923
130,1,14564591,Queens,Entire home/apt,5,5.0,350,-73.78869,40.59495
299,3,261256418,Queens,Entire home/apt,6,3.6,155,-73.89562,40.70603
70,1,52347236,Bronx,Entire home/apt,8,4.62,96,-73.86416,40.85374
60,1,236073353,Brooklyn,Private room,1,1.0,97,-73.96434,40.68587
100,1,3997038,Brooklyn,Private room,7,3.96,45,-73.97639,40.68736
290,1,23407300,Manhattan,Entire home/apt,2,2.0,161,-73.94928,40.80553
200,1,4516135,Manhattan,Entire home/apt,13,7.96,69,-73.98848,40.72877
94,5,109847539,Manhattan,Private room,1,1.0,61,-73.95056,40.76215
50,2,37678939,Bronx,Private room,11,6.73,88,-73.91093,40.83513
60,1,152246149,Bronx,Private room,2,1.71,180,-73.82784,40.83123
250,1,10170046,Manhattan,Entire home/apt,2,2.0,171,-73.98685,40.73676
210,3,259728610,Manhattan,Entire home/apt,3,1.7,52,-73.95693,40.76762
400,3,261368719,Brooklyn,Entire home/apt,2,1.71,308,-73.92446,40.70065
60,1,152246149,Bronx,Private room,5,3.75,179,-73.82791,40.83144
300,3,261376215,Brooklyn,Entire home/apt,3,1.88,355,-73.92491,40.7007
300,5,5258749,Manhattan,Entire home/apt,5,3.33,59,-73.99579,40.749
300,4,233879443,Brooklyn,Entire home/apt,2,1.4,355,-73.92441,40.6999
91,1,259087876,Manhattan,Private room,5,3.49,63,-73.98216,40.75896
200,2,6895430,Queens,Entire home/apt,1,0.79,11,-73.9067,40.70372
150,1,259087876,Manhattan,Private room,8,4.62,52,-73.98043,40.7573
350,3,758655,Brooklyn,Entire home/apt,3,2.0,22,-73.91856,40.67759
240,1,261412334,Brooklyn,Entire home/apt,2,2.0,154,-73.89225,40.62886
255,3,261375719,Manhattan,Entire home/apt,2,1.4,188,-73.98704,40.76383
180,5,4264648,Manhattan,Entire home/apt,3,1.58,19,-73.98251,40.72472
55,1,40632179,Manhattan,Private room,2,2.0,325,-73.94219,40.8285
75,2,255618027,Brooklyn,Private room,4,2.35,76,-73.92071,40.70312
60,1,40632179,Manhattan,Private room,1,0.56,268,-73.94022,40.82978
100,1,37426897,Brooklyn,Entire home/apt,6,4.19,80,-73.96655,40.69474
70,3,4027507,Brooklyn,Private room,1,0.77,4,-73.96717,40.68661
99,2,3042136,Brooklyn,Private room,1,1.0,8,-74.01009,40.67634
210,2,5120563,Manhattan,Entire home/apt,2,1.62,138,-73.95669,40.76436
55,2,261448151,Bronx,Private room,5,3.33,351,-73.90198,40.82285
169,2,132786535,Queens,Entire home/apt,4,2.79,155,-73.87703,40.7125
40,1,121083075,Queens,Shared room,5,2.68,89,-73.91148,40.7154
40,1,96379433,Brooklyn,Private room,4,2.14,250,-73.99888,40.66064
333,1,152747338,Manhattan,Entire home/apt,4,2.35,365,-74.00316,40.74674
199,5,52577963,Queens,Entire home/apt,2,1.2,338,-73.8486,40.69101
200,2,106538072,Manhattan,Entire home/apt,3,2.05,13,-73.98541,40.71713
100,1,257320771,Brooklyn,Entire home/apt,8,4.44,329,-74.02422,40.62094
60,1,259426283,Manhattan,Private room,2,1.18,326,-73.92704,40.86284
30,5,213208277,Queens,Shared room,1,1.0,365,-73.79682,40.67332
255,2,252836607,Manhattan,Entire home/apt,2,1.36,12,-74.00788,40.70757
50,1,261563626,Queens,Private room,23,12.11,356,-73.75695,40.68993
43,1,253843480,Brooklyn,Private room,2,1.09,249,-73.95244,40.71801
85,2,5441056,Brooklyn,Private room,4,2.31,67,-73.9576,40.68746
250,2,261559275,Manhattan,Entire home/apt,1,0.54,173,-74.00213,40.72646
100,2,3736053,Manhattan,Entire home/apt,2,1.67,32,-73.99954,40.7545
449,1,261581535,Manhattan,Entire home/apt,6,3.21,346,-73.98812,40.76465
150,2,258006547,Brooklyn,Entire home/apt,1,1.0,22,-73.92454,40.6845
200,1,167043905,Brooklyn,Private room,3,2.05,87,-73.93446,40.62281
500,3,261597311,Brooklyn,Entire home/apt,3,2.25,347,-73.96749,40.71145
85,1,250825715,Manhattan,Private room,3,2.73,55,-73.99728,40.7176
120,2,128452734,Brooklyn,Entire home/apt,1,1.0,14,-73.94991,40.67759
300,3,258066921,Manhattan,Entire home/apt,4,2.61,258,-73.9634,40.762
73,1,25182524,Manhattan,Private room,4,4.0,24,-73.95712,40.80672
349,2,220762164,Brooklyn,Entire home/apt,1,0.58,365,-73.90919,40.68952
80,1,33758870,Manhattan,Private room,9,5.51,42,-73.99426,40.71098
200,2,22336945,Manhattan,Entire home/apt,1,1.0,0,-73.98212,40.72545
85,1,261427783,Brooklyn,Private room,15,11.84,81,-73.94639,40.67385
55,7,16597509,Brooklyn,Private room,1,0.79,28,-73.93972,40.72566
100,2,261647593,Queens,Private room,10,6.82,67,-73.79514,40.58927
350,1,259952789,Manhattan,Entire home/apt,2,1.22,85,-73.95559,40.80317
125,3,131234868,Manhattan,Private room,1,1.0,81,-73.93021,40.85658
35,3,261654878,Brooklyn,Private room,4,3.16,18,-74.00221,40.61753
75,2,248555214,Queens,Private room,4,4.0,8,-73.92898,40.76417
35,1,48684597,Queens,Private room,8,4.44,234,-73.89704,40.73759
83,2,183818356,Queens,Entire home/apt,1,0.86,16,-73.92716,40.75722
130,5,43359332,Manhattan,Private room,2,2.0,74,-73.98484,40.74493
275,3,261669663,Brooklyn,Entire home/apt,7,4.04,339,-73.92642,40.69854
54,3,156505456,Brooklyn,Private room,1,0.59,365,-73.8734,40.66646
99,1,151810361,Queens,Private room,2,2.0,90,-73.81976,40.76402
225,3,261675838,Brooklyn,Entire home/apt,7,4.38,359,-73.92478,40.69847
59,1,151810361,Queens,Private room,9,4.82,362,-73.82292,40.76364
45,1,257683179,Queens,Private room,1,1.0,83,-73.81435,40.75019
90,4,253304582,Queens,Entire home/apt,1,1.0,50,-73.86302,40.73844
100,3,57399783,Brooklyn,Entire home/apt,2,1.18,0,-73.9369,40.67693
80,1,25182524,Manhattan,Private room,1,0.79,194,-73.95518,40.80641
300,2,261768544,Brooklyn,Entire home/apt,5,2.94,57,-73.96116,40.71125
65,1,14253187,Manhattan,Private room,4,2.35,104,-73.98228,40.73283
38,1,261779182,Brooklyn,Shared room,1,1.0,179,-74.01139,40.67522
350,3,261779847,Manhattan,Entire home/apt,8,5.11,231,-73.94185,40.79803
250,3,2513252,Brooklyn,Entire home/apt,1,1.0,2,-73.9649,40.7099
269,2,240099532,Manhattan,Entire home/apt,8,5.45,252,-73.99707,40.75445
85,2,8207362,Brooklyn,Private room,1,0.57,54,-73.93897,40.68847
70,1,261802105,Manhattan,Shared room,4,4.0,55,-73.98121,40.72486
139,3,248335189,Manhattan,Entire home/apt,2,2.0,10,-73.99679,40.7203
149,3,71668793,Brooklyn,Entire home/apt,7,4.2,299,-73.95726,40.67379
100,1,260193759,Manhattan,Private room,3,3.0,269,-73.98735,40.74674
90,3,57189210,Brooklyn,Private room,1,1.0,56,-73.94828,40.67493
200,2,257034143,Brooklyn,Entire home/apt,1,1.0,179,-74.02655,40.62987
28,1,30509656,Bronx,Shared room,5,2.94,60,-73.9306,40.80852
499,5,261852969,Manhattan,Entire home/apt,5,3.19,189,-73.96904,40.75613
92,1,246680134,Brooklyn,Private room,6,3.4,16,-73.95949,40.71872
28,1,30509656,Bronx,Shared room,1,0.67,73,-73.9317,40.80869
59,1,261857310,Queens,Private room,1,0.68,24,-73.86927,40.74545
99,1,239661123,Queens,Entire home/apt,6,4.86,15,-73.73462,40.72774
28,1,30509656,Bronx,Shared room,2,1.15,365,-73.93172,40.80996
180,2,6674394,Manhattan,Private room,1,1.0,342,-73.9735,40.79419
28,1,30509656,Bronx,Shared room,3,1.7,363,-73.93091,40.80838
460,1,221213143,Manhattan,Entire home/apt,2,1.33,287,-73.98297,40.74125
50,1,2432475,Queens,Private room,2,2.0,35,-73.89884,40.7063
75,1,261891944,Bronx,Private room,1,1.0,363,-73.90172,40.85368
109,1,261894786,Manhattan,Entire home/apt,8,5.11,233,-73.94892,40.79247
65,3,261895213,Manhattan,Private room,1,1.0,188,-73.96716,40.80902
89,4,259468466,Manhattan,Private room,4,2.86,182,-73.98755,40.71461
199,3,261904019,Queens,Entire home/apt,5,3.13,145,-73.89698,40.70631
42,1,255641440,Queens,Private room,1,0.57,331,-73.80776,40.76134
42,1,257683179,Queens,Private room,7,5.0,207,-73.80724,40.76296
65,3,9761047,Brooklyn,Private room,2,1.22,0,-73.96037,40.71527
69,1,151810361,Queens,Private room,9,4.91,365,-73.82169,40.76187
195,2,4852748,Manhattan,Entire home/apt,1,1.0,358,-73.96131,40.81304
320,2,260639656,Queens,Entire home/apt,5,5.0,54,-73.94747,40.74775
100,1,260193759,Manhattan,Private room,12,7.66,287,-73.98715,40.74829
100,1,260193759,Manhattan,Private room,13,11.14,268,-73.9866,40.74677
172,2,3236741,Manhattan,Entire home/apt,5,3.19,4,-73.99128,40.77111
220,2,262011998,Manhattan,Entire home/apt,3,3.0,58,-74.00484,40.74024
55,1,20474743,Queens,Private room,9,6.43,59,-73.82089,40.76274
200,2,85521952,Manhattan,Entire home/apt,1,1.0,234,-73.92042,40.86858
85,3,29582232,Brooklyn,Entire home/apt,3,3.0,86,-73.96417,40.64017
50,2,260072882,Brooklyn,Private room,6,3.91,83,-73.92347,40.67792
95,2,220762164,Brooklyn,Private room,1,0.68,354,-73.90903,40.68937
57,2,260599513,Manhattan,Private room,1,1.0,34,-73.94159,40.81151
120,2,90695775,Brooklyn,Entire home/apt,6,4.09,152,-73.95674,40.65556
115,2,262035496,Brooklyn,Entire home/apt,7,5.83,123,-73.93683,40.65472
278,2,9450360,Brooklyn,Entire home/apt,7,4.12,328,-73.95564,40.67772
190,3,183817011,Brooklyn,Entire home/apt,3,1.8,365,-73.99632,40.66138
140,1,54736855,Brooklyn,Entire home/apt,16,11.16,143,-73.91848,40.70505
100,3,262047205,Bronx,Entire home/apt,4,2.79,330,-73.91437,40.80689
80,1,60434059,Brooklyn,Private room,1,0.79,314,-73.91035,40.69055
98,3,58484199,Manhattan,Private room,1,1.0,158,-73.98063,40.72196
100,1,260193759,Manhattan,Private room,8,6.67,236,-73.98513,40.74708
80,2,262079510,Brooklyn,Private room,5,2.88,83,-73.92564,40.68939
50,3,262091506,Brooklyn,Private room,2,2.0,97,-73.90857,40.68569
32,1,255641440,Queens,Private room,3,1.76,285,-73.80736,40.76108
110,2,262094761,Manhattan,Private room,6,3.46,83,-73.98983,40.76494
51,1,60235514,Brooklyn,Private room,4,2.31,71,-73.92496,40.7036
80,1,218116366,Bronx,Private room,3,3.0,89,-73.88746,40.82831
90,7,57230304,Queens,Private room,2,1.58,337,-73.88551,40.73156
212,1,262118049,Manhattan,Entire home/apt,1,1.0,0,-73.99278,40.71384
500,3,101109383,Manhattan,Entire home/apt,1,1.0,257,-73.96898,40.75487
65,2,252356839,Manhattan,Private room,2,1.36,2,-73.94482,40.82802
60,3,28295132,Brooklyn,Private room,1,0.61,0,-73.94931,40.67369
99,1,151810361,Queens,Private room,10,5.77,365,-73.82252,40.76268
90,2,30873439,Brooklyn,Entire home/apt,5,5.0,22,-73.95466,40.66752
51,1,210799153,Brooklyn,Private room,4,2.86,0,-73.94593,40.68676
56,1,210799153,Brooklyn,Private room,5,3.06,1,-73.94736,40.68727
265,2,261584195,Brooklyn,Entire home/apt,1,1.0,3,-73.96433,40.71497
56,1,210799153,Brooklyn,Private room,2,1.58,0,-73.94797,40.68718
219,2,259283179,Manhattan,Entire home/apt,7,4.2,316,-73.98354,40.7281
68,1,73612539,Brooklyn,Private room,8,6.32,36,-73.94844,40.68602
160,1,15010925,Brooklyn,Entire home/apt,13,7.96,120,-73.96066,40.71317
250,1,262244457,Manhattan,Entire home/apt,7,4.47,188,-73.95606,40.77064
125,5,136953596,Brooklyn,Private room,1,0.94,172,-73.98244,40.69491
68,2,222252623,Brooklyn,Private room,2,1.28,0,-73.94409,40.69418
28,1,30509656,Bronx,Shared room,3,2.65,362,-73.93015,40.80868
175,2,5264588,Manhattan,Entire home/apt,7,4.88,341,-74.0002,40.73526
123,1,262279497,Manhattan,Entire home/apt,5,3.95,327,-73.94838,40.79614
140,4,3138868,Manhattan,Entire home/apt,1,0.68,9,-73.96307,40.80535
90,1,250825715,Manhattan,Private room,1,1.0,39,-73.99716,40.71716
250,1,262287464,Brooklyn,Private room,1,0.59,365,-73.98592,40.68713
250,2,11211827,Manhattan,Entire home/apt,2,2.0,98,-74.00406,40.73682
29,5,230698955,Brooklyn,Private room,1,0.75,0,-73.93483,40.67146
479,2,229486123,Manhattan,Entire home/apt,4,2.73,286,-73.96639,40.76066
75,2,2327518,Brooklyn,Private room,7,4.2,0,-73.95283,40.68511
50,2,221739176,Queens,Private room,2,1.62,89,-73.82886,40.72619
60,1,41672509,Manhattan,Private room,13,7.5,316,-73.93948,40.84433
110,3,22700616,Manhattan,Private room,2,1.36,12,-73.98489,40.74713
175,4,1103131,Manhattan,Entire home/apt,2,2.0,0,-73.98911,40.71482
500,3,24064346,Manhattan,Entire home/apt,11,6.73,318,-74.00361,40.73458
79,1,249325265,Manhattan,Private room,7,5.0,42,-73.969,40.79632
490,2,170464089,Manhattan,Entire home/apt,4,3.33,248,-73.97744,40.7458
94,5,4924477,Manhattan,Private room,5,5.0,47,-73.97861,40.726
28,1,30509656,Bronx,Shared room,10,6.82,351,-73.93164,40.80858
80,1,60434059,Brooklyn,Private room,1,0.68,74,-73.91185,40.69056
40,2,233755743,Queens,Private room,2,1.82,346,-73.87561,40.73291
75,1,262360035,Manhattan,Shared room,7,4.04,363,-73.98913,40.76403
115,1,217484432,Queens,Private room,2,1.15,304,-73.90787,40.7754
328,2,49130598,Brooklyn,Entire home/apt,3,2.81,19,-73.92843,40.69718
114,4,23819362,Brooklyn,Entire home/apt,4,2.79,284,-73.902,40.63993
166,2,81351940,Manhattan,Entire home/apt,4,2.79,75,-73.97845,40.72387
325,3,181287271,Manhattan,Entire home/apt,14,8.24,126,-73.9539,40.79966
200,2,14156628,Manhattan,Entire home/apt,4,4.0,233,-73.99147,40.71255
80,1,261854722,Queens,Private room,5,3.0,54,-73.81359,40.70091
499,3,91437526,Manhattan,Entire home/apt,6,4.86,176,-73.99801,40.75435
499,3,148374046,Manhattan,Entire home/apt,5,4.05,199,-74.00007,40.74437
100,1,7952814,Brooklyn,Entire home/apt,3,2.65,43,-73.95664,40.69064
120,3,2157562,Brooklyn,Entire home/apt,4,3.33,181,-73.94533,40.72235
50,1,262436389,Queens,Private room,4,3.64,219,-73.89477,40.73453
52,2,262394284,Queens,Private room,8,5.33,22,-73.9258,40.75936
90,3,7313602,Manhattan,Entire home/apt,1,0.83,12,-73.93198,40.85374
89,1,262452748,Manhattan,Entire home/apt,10,5.88,173,-73.98354,40.72609
217,3,131103134,Manhattan,Entire home/apt,2,1.67,235,-73.9568,40.77388
150,2,222201467,Manhattan,Entire home/apt,3,1.96,66,-73.94903,40.77176
76,1,262360035,Manhattan,Shared room,6,3.46,365,-73.98721,40.76586
70,4,262461078,Manhattan,Private room,3,3.0,346,-73.97908,40.72504
75,1,262360035,Manhattan,Shared room,8,4.62,365,-73.98932,40.76579
650,3,262434396,Brooklyn,Entire home/apt,1,1.0,352,-73.96107,40.71597
75,1,262360035,Manhattan,Shared room,4,2.35,365,-73.98749,40.76612
99,3,259826953,Brooklyn,Private room,2,1.67,179,-73.95831,40.71771
249,2,480943,Manhattan,Entire home/apt,4,2.55,336,-73.98784,40.76714
75,1,262360035,Manhattan,Shared room,3,1.76,365,-73.98785,40.76558
75,1,262360035,Manhattan,Shared room,3,2.2,365,-73.98892,40.76391
85,1,262452748,Manhattan,Entire home/apt,6,3.53,170,-73.98208,40.72611
75,3,258651643,Queens,Private room,4,2.35,144,-73.92305,40.75291
195,1,206758177,Manhattan,Entire home/apt,11,7.5,33,-73.95522,40.80526
300,3,94101463,Manhattan,Entire home/apt,15,8.82,357,-73.97099,40.75316
500,1,22953090,Manhattan,Entire home/apt,2,1.46,151,-73.95762,40.7724
199,7,251535441,Manhattan,Entire home/apt,6,3.46,102,-73.99202,40.76047
77,1,156850005,Queens,Private room,1,0.73,355,-73.87756,40.756
90,1,10700780,Brooklyn,Entire home/apt,11,7.17,3,-73.98018,40.64932
100,3,262528929,Bronx,Entire home/apt,1,1.0,336,-73.81275,40.828
60,1,262534951,Brooklyn,Private room,2,1.58,179,-73.92334,40.65904
50,1,6503950,Brooklyn,Private room,6,4.74,311,-73.90588,40.69339
395,4,48194192,Brooklyn,Entire home/apt,1,1.0,22,-73.96321,40.69526
99,1,9130040,Brooklyn,Private room,1,0.59,365,-73.93309,40.66189
70,3,6605565,Brooklyn,Private room,3,3.0,27,-73.91186,40.69941
659,4,262469851,Brooklyn,Entire home/apt,4,3.0,334,-73.94808,40.71853
650,3,262470176,Brooklyn,Entire home/apt,4,3.64,359,-73.94805,40.7192
650,3,262634390,Brooklyn,Entire home/apt,2,2.0,346,-73.94176,40.72235
260,2,259968021,Manhattan,Entire home/apt,5,3.41,235,-73.99633,40.71837
399,1,931058,Brooklyn,Entire home/apt,1,1.0,41,-73.96,40.7215
55,2,40085320,Brooklyn,Private room,11,9.17,44,-73.94399,40.66261
475,3,262657892,Brooklyn,Entire home/apt,2,2.0,219,-73.93134,40.66473
200,3,1306620,Brooklyn,Entire home/apt,1,1.0,46,-73.92867,40.70473
55,2,40085320,Brooklyn,Private room,8,6.49,22,-73.94315,40.66064
99,1,259880452,Queens,Entire home/apt,3,3.0,357,-73.81368,40.75652
289,2,229506961,Manhattan,Entire home/apt,3,3.0,309,-73.96471,40.75935
499,3,262570325,Manhattan,Entire home/apt,6,4.62,361,-73.99219,40.75967
25,7,261338177,Brooklyn,Shared room,1,0.67,313,-73.97275,40.59087
299,2,262767899,Manhattan,Entire home/apt,1,1.0,118,-73.99959,40.73559
125,1,13738322,Manhattan,Entire home/apt,4,2.55,0,-73.98803,40.72183
95,2,136025561,Manhattan,Entire home/apt,2,1.33,0,-73.99792,40.71758
250,6,23046080,Manhattan,Entire home/apt,1,1.0,3,-73.9955,40.75295
200,3,26023166,Brooklyn,Entire home/apt,1,0.73,50,-73.959,40.68182
93,2,10513282,Queens,Entire home/apt,1,0.81,361,-73.90994,40.7753
225,2,36082598,Brooklyn,Entire home/apt,6,3.83,273,-73.95222,40.68315
1000,2,262800168,Manhattan,Entire home/apt,6,5.29,231,-73.98233,40.7431
90,2,262803937,Brooklyn,Entire home/apt,4,2.73,73,-73.95277,40.66288
75,1,209915988,Bronx,Private room,1,0.68,365,-73.84854,40.82936
75,1,18682781,Manhattan,Private room,4,2.55,90,-73.9522,40.82509
249,3,4185618,Manhattan,Entire home/apt,3,2.73,118,-73.98017,40.77629
44,1,25867795,Brooklyn,Private room,8,5.11,74,-74.01717,40.63957
50,1,48684597,Queens,Private room,12,9.47,233,-73.89586,40.73829
150,5,3415882,Brooklyn,Entire home/apt,2,2.0,10,-73.99271,40.69015
110,7,137949496,Manhattan,Entire home/apt,2,2.0,0,-73.99069,40.72081
93,5,61882349,Manhattan,Entire home/apt,2,2.0,0,-74.0008,40.7483
370,3,262657892,Brooklyn,Entire home/apt,3,1.8,220,-73.93022,40.66682
90,2,20086738,Brooklyn,Private room,2,2.0,1,-73.91608,40.68098
440,2,184506477,Manhattan,Entire home/apt,1,0.61,2,-73.99136,40.74743
40,1,38119047,Brooklyn,Private room,8,5.45,89,-74.00736,40.64613
489,2,229498124,Manhattan,Entire home/apt,2,1.67,320,-73.96629,40.75978
203,3,262883761,Brooklyn,Entire home/apt,4,3.53,254,-73.94875,40.71359
154,3,262884890,Brooklyn,Entire home/apt,5,4.05,269,-73.94168,40.70708
13,1,158178970,Staten Island,Shared room,9,5.51,8,-74.12559,40.63136
300,1,259087876,Manhattan,Private room,12,7.83,50,-73.98221,40.7585
89,1,262804930,Brooklyn,Private room,5,3.49,97,-73.94277,40.65986
70,3,962249,Staten Island,Entire home/apt,1,1.0,128,-74.24442,40.50943
399,3,262435950,Brooklyn,Entire home/apt,7,5.25,358,-73.91697,40.69551
289,3,42222090,Manhattan,Entire home/apt,3,3.0,125,-73.98611,40.76885
117,1,226519844,Manhattan,Entire home/apt,3,2.43,233,-73.9842,40.73684
7500,1,262534951,Brooklyn,Private room,8,6.15,179,-73.9245,40.65724
120,2,261995854,Queens,Entire home/apt,5,5.0,356,-73.82668,40.68243
188,5,73678055,Brooklyn,Entire home/apt,5,3.33,101,-73.96381,40.71988
150,1,253361623,Manhattan,Shared room,2,1.25,67,-73.96228,40.75671
375,1,238328671,Brooklyn,Entire home/apt,3,3.0,43,-73.95988,40.71706
85,1,263053182,Queens,Private room,1,1.0,106,-73.86569,40.7276
175,2,68398714,Manhattan,Entire home/apt,1,1.0,83,-73.96193,40.76233
65,5,5680111,Brooklyn,Private room,2,1.71,139,-73.91343,40.68757
275,2,80573606,Manhattan,Entire home/apt,3,2.05,12,-73.98433,40.72649
75,1,126614438,Bronx,Entire home/apt,5,3.95,355,-73.84638,40.83616
85,1,263053182,Queens,Private room,3,3.0,112,-73.86572,40.72582
150,3,4267864,Brooklyn,Entire home/apt,4,3.64,1,-73.97219,40.69234
68,1,263053182,Queens,Private room,1,1.0,136,-73.86645,40.72662
150,2,47399487,Brooklyn,Entire home/apt,2,2.0,113,-73.95574,40.64208
90,3,13874881,Brooklyn,Entire home/apt,4,4.0,18,-73.94856,40.67672
42,2,246351353,Brooklyn,Private room,12,9.47,53,-73.95952,40.66197
106,3,26597048,Manhattan,Entire home/apt,7,6.0,5,-73.94152,40.80497
125,2,232410,Manhattan,Entire home/apt,2,1.4,321,-73.94588,40.83903
